DATA;ORA;LIVELLO IDROMETRICO;TEMPERATURA ACQUA;TEMPERATURA ARIA;UMIDITÀ RELATIVA;PRESSIONE ATMOSFERICA;DIREZIONE VENTO;VELOCITÀ VENTO
2024-04-03;14:00;0,063;15,6;15,9;66;1017,3;101;4
2024-04-03;14:10;0,029;;;;;93;3,5
2024-04-03;14:20;0,063;;;;;86;3,7
2024-04-03;14:30;0,005;;;;;87;4,1
2024-04-03;14:40;0,038;;;;;88;4,2
2024-04-03;14:50;0,055;;;;;100;4,3
2024-04-03;15:00;-0,005;15,7;15,7;64;1016,9;96;4,5
2024-04-03;15:10;0,023;;;;;92;4,7
2024-04-03;15:20;0,008;;;;;91;4,8
2024-04-03;15:30;-0,019;;;;;93;4,3
2024-04-03;15:40;0,022;;;;;97;4,1
2024-04-03;15:50;-0,019;;;;;94;4,1
2024-04-03;16:00;0,022;15,8;15,8;63;1016,7;98;4,4
2024-04-03;16:10;-0,01;;;;;99;4,2
2024-04-03;16:20;0,004;;;;;105;4,4
2024-04-03;16:30;-0,044;;;;;102;4,1
2024-04-03;16:40;0,009;;;;;99;3,3
2024-04-03;16:50;-0,038;;;;;90;2,2
2024-04-03;17:00;-0,052;15,8;15,9;63;1016,9;87;1,9
2024-04-03;17:10;-0,001;;;;;83;1,8
2024-04-03;17:20;-0,042;;;;;77;1,7
2024-04-03;17:30;-0,005;;;;;89;1,5
2024-04-03;17:40;-0,012;;;;;131;0,8
2024-04-03;17:50;-0,001;;;;;123;0,7
2024-04-03;18:00;-0,038;15,8;15,7;62;1017,3;141;0,9
2024-04-03;18:10;-0,055;;;;;172;0,7
2024-04-03;18:20;-0,007;;;;;185;0,8
2024-04-03;18:30;-0,009;;;;;226;1,4
2024-04-03;18:40;-0,004;;;;;232;1,8
2024-04-03;18:50;-0,007;;;;;234;1,7
2024-04-03;19:00;-0,002;15,7;16,1;66;1017,6;245;1,9
2024-04-03;19:10;-0,006;;;;;251;2,5
2024-04-03;19:20;-0,012;;;;;251;2,7
2024-04-03;19:30;-0,019;;;;;264;2,9
2024-04-03;19:40;0,044;;;;;275;2,7
2024-04-03;19:50;-0,005;;;;;256;1,3
2024-04-03;20:00;0,035;15,7;15,9;61;1017,9;252;2
2024-04-03;20:10;0,027;;;;;238;1,7
2024-04-03;20:20;0,053;;;;;205;2,9
2024-04-03;20:30;0,05;;;;;206;2,5
2024-04-03;20:40;0,034;;;;;209;1,9
2024-04-03;20:50;0,074;;;;;208;1,5
2024-04-03;21:00;0,064;15,6;14,7;62;1018,3;223;1,9
2024-04-03;21:10;0,111;;;;;205;2,3
2024-04-03;21:20;0,107;;;;;197;1,9
2024-04-03;21:30;0,054;;;;;211;1,6
2024-04-03;21:40;0,089;;;;;246;1,3
2024-04-03;21:50;0,106;;;;;251;1,4
2024-04-03;22:00;0,121;15,6;14,4;64;1018,4;244;1,4
2024-04-03;22:10;0,141;;;;;227;1,6
2024-04-03;22:20;0,129;;;;;218;1,6
2024-04-03;22:30;0,153;;;;;211;1,7
2024-04-03;22:40;0,136;;;;;215;1,6
2024-04-03;22:50;0,161;;;;;209;2,1
2024-04-03;23:00;0,133;15,6;14,1;64;1018,4;214;2,1
2024-04-03;23:20;0,162;;;;;215;2,1
