DATA;ORA;LIVELLO IDROMETRICO;TEMPERATURA ACQUA;TEMPERATURA ARIA;UMIDITÀ RELATIVA;PRESSIONE ATMOSFERICA;DIREZIONE VENTO;VELOCITÀ VENTO
2024-06-03;22:00;-0,128;20,6;21;51;1014,6;303;2
2024-06-03;22:10;-0,096;;;;;298;2,3
2024-06-03;22:20;-0,135;;;;;295;2
2024-06-03;22:30;-0,11;;;;;302;2,1
2024-06-03;22:40;-0,108;;;;;289;2
2024-06-03;22:50;-0,076;;;;;262;1,9
2024-06-03;23:00;-0,086;20,6;20,7;50;1014,3;263;2,3
2024-06-03;23:10;-0,085;;;;;259;1,4
2024-06-03;23:20;-0,082;;;;;258;1,9
2024-06-03;23:30;-0,063;;;;;272;2,7
2024-06-03;23:40;-0,075;;;;;270;3,1
2024-06-03;23:50;-0,044;;;;;265;3,1
2024-06-04;00:00;-0,08;20,6;20,5;47;1014,2;261;2,7
2024-06-04;00:10;-0,122;;;;;259;2,7
2024-06-04;00:20;-0,049;;;;;260;3
2024-06-04;00:30;-0,081;;;;;261;2,5
2024-06-04;00:40;-0,084;;;;;264;3,3
2024-06-04;00:50;-0,068;;;;;266;3,4
2024-06-04;01:00;-0,057;20,6;20,5;47;1014,3;268;3,1
2024-06-04;01:10;-0,096;;;;;267;2,7
2024-06-04;01:20;-0,049;;;;;270;2,7
2024-06-04;01:30;-0,099;;;;;265;2,8
2024-06-04;01:40;-0,099;;;;;264;2,7
2024-06-04;01:50;-0,066;;;;;260;2,2
2024-06-04;02:00;-0,136;20,6;20,2;45;1014,3;259;2,2
2024-06-04;02:10;-0,092;;;;;257;2,7
2024-06-04;02:20;-0,119;;;;;258;2,5
2024-06-04;02:30;-0,147;;;;;261;2,8
2024-06-04;02:40;-0,123;;;;;258;2,4
2024-06-04;02:50;-0,139;;;;;255;2
2024-06-04;03:00;-0,167;20,7;20,1;46;1014,4;248;1,8
2024-06-04;03:10;-0,141;;;;;243;1,7
2024-06-04;03:20;-0,18;;;;;245;2
2024-06-04;03:30;-0,178;;;;;265;3,3
2024-06-04;03:40;-0,182;;;;;278;4,2
2024-06-04;03:50;-0,211;;;;;273;4
2024-06-04;04:00;-0,217;20,7;19,6;45;1014,7;269;4,2
2024-06-04;04:10;-0,224;;;;;266;3,8
2024-06-04;04:20;-0,221;;;;;272;3,9
2024-06-04;04:30;-0,249;;;;;275;4,4
2024-06-04;04:40;-0,229;;;;;271;4
